country,transfers,transfers eq uniform tax,real income change,gdp per capita,real income change equivalent uniform tax
KOR,-367.8452744860489,-346.92245198514274,0.6387713139420104,0.058645689114908466,0.5977744208942815
LAO,83.59862230393395,106.50306899770237,-2.103759079175238,0.004656678700023588,-2.5115515921378173
LTU,-95.36600049731223,-99.5963841376355,0.1120783970434136,0.03389553690403833,0.14886164443317362
LVA,-5.520391798096358,-34.60739155117088,-0.2103445044751462,0.032234692249887335,-0.08432743005527543
MAR,23.541345631166603,18.364508645165763,-0.5857938312395783,0.008995040252971277,-0.4624539473154554
MEX,52.59216834201053,35.40771541064126,-0.5282997633280551,0.02084272018591109,-0.40452056747569687
MLT,-327.23193519051324,-295.0711090051284,0.6752567627729578,0.05929889258848601,0.5836030171175732
MMR,32.077450690636375,62.98827618573789,-1.4758185751934993,0.002904731243173526,-2.64556968721138
NLD,-528.288515260925,-461.50189847092463,0.6137039049974424,0.09407121051804182,0.5083712926266637
NOR,17.028498964608787,-88.41172704874334,-0.21907594030620148,0.1459567516347568,-0.12038826212237286
NZL,-96.53837039240727,-135.09539191053602,-0.07720712643702887,0.07139914911118918,0.014415128423550527
PER,28.064450697426626,18.783170701734146,-0.4934958943548118,0.011428524694952827,-0.3811183972307619
PHL,22.193540222079857,21.719727470394904,-0.6258447320144134,0.007248781849406384,-0.5429380305260301
POL,21.265329492255887,-33.50465119069735,-0.23594286006822784,0.029925477968025315,-0.01559417823102649
PRT,-119.48213631017398,-121.00434589934378,0.08981738907372083,0.04242320418552884,0.12191891279915712
ROU,-10.748470806654536,-20.442048974704903,-0.20155548559134262,0.02530401659124571,-0.12729833376344812
ROW,39.13237600287219,53.264662214961945,-0.888341439262863,0.006927339282806092,-1.092941574294215
RUS,226.43658755477614,188.70875896611076,-1.5676950203891926,0.021565772987348467,-1.3488537730877659
SAU,965.6765466772626,691.2175002064806,-2.6041488273314206,0.05553564085320299,-1.945382241646909
SGP,-155.00073309904556,-166.76531628859095,0.47527212697693333,0.03804670013236407,0.4724181521594817
SVK,-98.62638389318637,-109.96384028358116,0.15353021574679993,0.03656054705757618,0.20655349478282403
SVN,-91.52779151159271,-129.89748451842772,0.09599371016517644,0.04865186590146054,0.18769501176461034
SWE,-293.04379601297495,-275.89468906583363,0.13828314915194095,0.09656081397106442,0.13781394895615584
THA,-49.627224993993956,-55.98392745276061,0.39715888844580327,0.012522191732254074,0.43893494893734175
TUN,28.473122161757516,25.57065661390674,-0.6183148401770033,0.009023455894691276,-0.5112188422174646
TUR,0.45850326728914803,-8.207412050991156,-0.22600823791172342,0.02237106570201473,-0.15839678381437405
TWN,-348.33915555737536,-326.54107604346865,0.8655832106031491,0.04891818383843319,0.791132161311392
USA,-48.616115415471775,-94.96289613089968,-0.20385786003416229,0.12189022949430883,-0.12727387097812848
VNM,15.475472577926604,10.479308824335922,-0.5946230990871548,0.004143955099206377,-0.44443074814998207
ZAF,153.52405211186905,135.61626443219268,-1.421648109674134,0.015181978355443675,-1.263432354058014
