country,transfers,transfers eq uniform tax,real income change,gdp per capita,real income change equivalent uniform tax
HUN,-1.8509401874451568,-35.2493795151941,-0.10735983408693972,0.0304905652579658,0.1078042347333108
IDN,5.135382696024818,26.116335313174826,-0.2132792735021649,0.007679634059925329,-0.4499295199178799
IND,3.664902209621663,4.912220303340402,-0.20825815577717455,0.005498660163233685,-0.16694556717722353
IRL,-948.2805561426311,-600.5207455795844,0.9138826122222499,0.15496313563024788,0.7307353181926324
ISL,44.51273413385471,-133.36908706263424,-0.19216033292810408,0.11541967564280695,0.058825541791729385
ISR,-84.68281057798096,-102.55979443762436,-0.017746978822685833,0.08485462295850643,0.08303875817043949
ITA,-237.6549965624428,-135.28142654216066,0.24101367216990965,0.07546968918103818,0.1665860830748489
JPN,-86.01152397293475,-67.79008581662289,0.007320452294123925,0.07067150897539222,0.0571510500195993
KAZ,142.90179478305893,118.70735413282814,-1.1936494349582993,0.01890807281971735,-0.8821332328188713
KHM,4.444549210672532,36.404483551095126,-0.31984654685899283,0.0025874342254654675,-1.5951745034491482
KOR,-124.52049738509284,-181.9469934589554,0.1431701051754608,0.058645689114908466,0.36733750638817675
LAO,14.250650243958484,56.84608383101998,-0.4498522757404477,0.004656678700023588,-1.3183079650851859
LTU,-56.06161164000888,-47.58753911113475,0.05900918997510107,0.03389553690403833,0.09922863635838386
LVA,12.89963630743165,-14.401175909701056,-0.17873796854148694,0.032234692249887335,-0.018417649923985202
MAR,24.788274747484436,9.606065393926533,-0.4311839327036049,0.008995040252971277,-0.21289927031866718
MEX,37.059935920701925,20.858100725242142,-0.34616381556406006,0.02084272018591109,-0.18605332113468265
MLT,-254.94459376981038,-149.1828799220683,0.46370718386583576,0.05929889258848601,0.35401357988154025
MMR,7.496871642004563,24.916093157045623,-0.43134163356436384,0.002904731243173526,-1.0417736542162381
NLD,-391.36350725974313,-224.10650098552978,0.43117208690377495,0.09407121051804182,0.29512606430228683
NOR,204.57208577736722,-5.7002628371998005,-0.31387936560359764,0.1459567516347568,-0.050731976375195664
NZL,-32.00454365721644,-58.598840094584844,-0.08832709145965012,0.07139914911118918,0.03208074168270514
PER,-17.698116733108815,7.617279302302888,0.04118074005743377,0.011428524694952827,-0.13461197742534736
PHL,8.911224071049036,11.956227429851602,-0.2718674303459734,0.007248781849406384,-0.2680674296612118
POL,54.02675828094467,-20.782097382720238,-0.3251929885394689,0.029925477968025315,0.0477516411931278
PRT,-75.47376044889819,-54.427898256307806,0.06017565347362641,0.04242320418552884,0.0831533746207036
ROU,5.950471787404458,-6.253052607492318,-0.16742244624458058,0.02530401659124571,-0.046400201299390265
ROW,20.22186492499396,25.98895876182435,-0.48053601396971235,0.006927339282806092,-0.5010939180791874
RUS,89.12908692615473,90.22572710225081,-0.6952811652972901,0.021565772987348467,-0.5949828568948101
SAU,242.58502398333303,365.4863447211939,-0.7629738324262947,0.05553564085320299,-0.9655814092226378
SGP,-24.149689984012255,-94.37745757968149,-0.029928367231979447,0.03804670013236407,0.3396245319240432
SVK,-51.82796312332268,-54.80654602952702,0.05352326827341436,0.03656054705757618,0.1406105364096577
SVN,-52.0690838259442,-58.810088427445535,0.01930213043481732,0.04865186590146054,0.12434761231208125
SWE,-199.14269951749964,-114.5810741603269,0.10171586494807094,0.09656081397106442,0.0821873333072709
THA,-11.055067030842737,-32.15347602274273,-0.005873654197252609,0.012522191732254074,0.3183164427001506
TUN,33.023207739622656,8.513997370579315,-0.5068369122764094,0.009023455894691276,-0.18890465026651926
TUR,0.518716814146628,-7.988993632187121,-0.1383410288214204,0.02237106570201473,-0.023862442969624365
TWN,-96.53993871378714,-185.15720773157713,0.14747858541805936,0.04891818383843319,0.514435843079486
USA,-5.796302880369509,-14.352681855296039,-0.13454763441180795,0.12189022949430883,-0.058860879836475366
VNM,7.24212488681627,0.021988813727775572,-0.32749860192399227,0.004143955099206377,-0.036088723292859726
ZAF,32.783297835474286,60.502165077562054,-0.39699981256190453,0.015181978355443675,-0.5361893709690313
